18.4355,0
-23.3383,1
-45.5946,2
-34.8758,3
-29.0539,4
-39.4608,5
-44.5707,6
-36.9776,7
-43.0807,8
-70.0935,9
-40.6088,10
-42.9226,11
-62.1568,12
-52.9834,13
-47.0204,14
-45.3452,15
-61.6603,16
-56.7697,17
-47.1538,18
-50.9361,19
-61.319,20
-54.0334,21
-53.5287,22
-48.2846,23
-70.4639,24
-45.7805,25
-55.7472,26
-50.0532,27
-52.1948,28
-64.1685,29
-52.0506,30
-50.4236,31
-55.1773,32
-54.7184,33
-54.1492,34
-51.9812,35
-68.0366,36
-56.1654,37
-55.7953,38
-59.5312,39
-59.4704,40
-55.4786,41
-65.0549,42
-84.2766,43
-54.7592,44
-66.319,45
-64.0437,46
-52.6643,47
-61.0405,48
-61.8805,49
-67.0139,50
-56.4967,51
-53.4925,52
-57.6119,53
-54.378,54
-64.1798,55
-56.6943,56
-64.0061,57
-60.2028,58
-56.3977,59
-53.7411,60
-60.6857,61
-56.9351,62
-64.4536,63
-74.276,64
-70.7726,65
-60.5033,66
-61.6493,67
-61.4673,68
-64.8354,69
-63.156,70
-71.7528,71
-63.5355,72
-56.4895,73
-59.6827,74
-66.6546,75
-60.8964,76
-66.2499,77
-74.8839,78
-60.6333,79
-75.8092,80
-63.4283,81
-56.4872,82
-56.7341,83
-61.3153,84
-80.8771,85
-69.6063,86
-73.532,87
-64.9606,88
-63.1554,89
-65.3993,90
-71.398,91
-76.168,92
-66.0258,93
-62.313,94
-64.5065,95
-57.3664,96
-59.9512,97
-72.5554,98
-71.2561,99
-66.6517,100
-66.4679,101
-59.2148,102
-64.8486,103
-62.1717,104
-61.3098,105
-65.2185,106
-65.257,107
-68.4526,108
-68.2386,109
-80.5351,110
-63.7321,111
-59.945,112
-71.6542,113
-66.638,114
-74.7373,115
-68.1021,116
-71.8619,117
-62.8595,118
-68.8613,119
-68.9933,120
-75.8674,121
-68.2196,122
-63.3201,123
-73.5596,124
-66.0091,125
-89.4221,126
-71.1187,127
-62.1857,128
-67.2097,129
-70.2982,130
-67.632,131
-78.3123,132
-74.1805,133
-70.2703,134
-78.0225,135
-74.4857,136
-68.937,137
-72.8447,138
-73.9084,139
-76.1285,140
-64.3412,141
-81.0177,142
-74.4931,143
-72.1422,144
-67.7229,145
-70.7866,146
-68.1955,147
-68.9318,148
-76.1784,149
-67.3238,150
-73.5062,151
-66.4883,152
-81.2339,153
-74.1705,154
-80.261,155
-74.8611,156
-73.5374,157
-72.1567,158
-74.5747,159
-73.9385,160
-68.8913,161
-74.7945,162
-72.1734,163
-71.4656,164
-65.6303,165
-75.2335,166
-73.9394,167
-71.6425,168
-72.5529,169
-67.3452,170
-78.6129,171
-73.6671,172
-71.9079,173
-69.7927,174
-76.8604,175
-73.7106,176
-78.5806,177
-80.0248,178
-85.7142,179
-70.724,180
-71.5123,181
-73.6243,182
-83.3178,183
-69.2791,184
-75.0372,185
-77.0307,186
-69.8661,187
-85.1675,188
-80.1484,189
-71.2713,190
-76.5445,191
-72.1472,192
-76.0552,193
-85.7471,194
-72.1303,195
-84.8523,196
-67.4405,197
-91.4814,198
-72.2915,199
-79.3153,200
-81.0481,201
-74.7796,202
-71.6366,203
-80.7454,204
-74.9325,205
-79.9347,206
-75.9255,207
-82.1234,208
-84.8434,209
-74.3436,210
-76.1562,211
-71.6886,212
-79.4071,213
-72.2722,214
-86.2443,215
-86.5311,216
-83.1694,217
-81.8776,218
-75.254,219
-77.3106,220
-76.4027,221
-80.3781,222
-81.952,223
-86.2612,224
-81.4599,225
-74.572,226
-83.1061,227
-74.4013,228
-70.9243,229
-76.6037,230
-74.0308,231
-77.1698,232
-74.4129,233
-73.3031,234
-77.3627,235
-84.6633,236
-78.0245,237
-86.3877,238
-71.0933,239
-88.081,240
-88.3577,241
-78.5502,242
-80.6205,243
-79.8611,244
-85.199,245
-74.3158,246
-74.9984,247
-80.8473,248
-73.2911,249
-81.658,250
-77.1073,251
-94.018,252
-94.1038,253
-83.3712,254
-75.6209,255
-89.2931,256
-84.9525,257
-81.7533,258
-79.4725,259
-90.6378,260
-75.6626,261
-75.8325,262
-75.3719,263
-84.8657,264
-77.4665,265
-81.3249,266
-79.7955,267
-81.6884,268
-90.0318,269
-81.2125,270
-75.3711,271
-89.8178,272
-77.1573,273
-75.4142,274
-88.2851,275
-77.4879,276
-81.5923,277
-76.5574,278
-80.2594,279
-85.6231,280
-85.2629,281
-75.8859,282
-77.7491,283
-78.1709,284
-78.7258,285
-81.0063,286
-84.1204,287
-78.7257,288
-89.9102,289
-84.0312,290
-78.741,291
-82.5604,292
-79.9704,293
-80.5098,294
-93.5031,295
-80.0216,296
-76.3164,297
-84.8117,298
-85.0987,299
-90.4439,300
-80.5087,301
-85.5499,302
-84.1144,303
-93.9937,304
-83.464,305
-93.1322,306
-80.5491,307
-89.4603,308
-97.4023,309
-89.305,310
-75.3929,311
-92.5196,312
-80.0128,313
-86.2121,314
-83.4363,315
-81.397,316
-88.6094,317
-80.1268,318
-84.052,319
-85.4561,320
-80.8874,321
-94.6586,322
-88.825,323
-85.8816,324
-84.1128,325
-79.2394,326
-83.8435,327
-87.2175,328
-83.3986,329
-87.5252,330
-96.02,331
-86.4876,332
-95.3046,333
-87.862,334
-82.6306,335
-89.9369,336
-89.1771,337
-83.4403,338
-88.1185,339
-81.5682,340
-90.692,341
-99.4593,342
-105.763,343
-92.5919,344
-82.6675,345
-84.1448,346
-90.5478,347
-104.316,348
-81.9851,349
-86.6462,350
